"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","B530-A_Gain","B585-A_Gain","B695-A_Gain","B780-A_Gain","R670-A_Gain","R780-A_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B530-A","B585-A","B695-A","B780-A","R670-A","R780-A","Blue_LaserDelay","Red_LaserDelay","Blue_AreaScalingFactor","Red_AreaScalingFactor"
"27-MAY-2022",2022-05-27 12:20:38,"2022-05-27","12H 20M 38S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,106292.24609375,65357.763671875,106613.5,92547.078125,66627.59375,91127,10634.3798828125,9800.83984375,12576.939453125,14841.83984375,12454.169921875,15540.529296875,NA,NA,NA,NA
"27-MAY-2022",2022-05-27 12:20:38,"2022-05-27","12H 20M 38S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,106292.24609375,65357.763671875,106613.5,92547.078125,66627.59375,91127,10634.3798828125,9800.83984375,12576.939453125,14841.83984375,12454.169921875,15540.529296875,NA,NA,NA,NA
"19-MAY-2022",2022-05-19 11:30:09,"2022-05-19","11H 30M 9S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,111276.8984375,65468.421875,111437,102711.4375,66871.6328125,100727,11621.279296875,10567.6396484375,12081.359375,11570.1591796875,12315.3095703125,11390.44921875,NA,NA,NA,NA
"19-MAY-2022",2022-05-19 11:30:09,"2022-05-19","11H 30M 9S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,111276.8984375,65468.421875,111437,102711.4375,66871.6328125,100727,11621.279296875,10567.6396484375,12081.359375,11570.1591796875,12315.3095703125,11390.44921875,NA,NA,NA,NA
"18-MAY-2022",2022-05-18 13:19:32,"2022-05-18","13H 19M 32S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,111610.796875,65396.720703125,111910,103539.296875,66730.3984375,101837.5,11670.9794921875,10632.9599609375,12409.3798828125,12439.19921875,12678.8344726562,12398.4946289062,NA,NA,NA,NA
"18-MAY-2022",2022-05-18 13:19:32,"2022-05-18","13H 19M 32S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,111610.796875,65396.720703125,111910,103539.296875,66730.3984375,101837.5,11670.9794921875,10632.9599609375,12409.3798828125,12439.19921875,12678.8344726562,12398.4946289062,NA,NA,NA,NA
"17-MAY-2022",2022-05-17 12:22:13,"2022-05-17","12H 22M 13S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,112591.796875,65454.48828125,112770,103035.1953125,66853.421875,101199,11773.2197265625,10716.7392578125,12545.69921875,12633.7392578125,12538.009765625,12387.359375,NA,NA,NA,NA
"17-MAY-2022",2022-05-17 12:22:13,"2022-05-17","12H 22M 13S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,112591.796875,65454.48828125,112770,103035.1953125,66853.421875,101199,11773.2197265625,10716.7392578125,12545.69921875,12633.7392578125,12538.009765625,12387.359375,NA,NA,NA,NA
"16-MAY-2022",2022-05-16 10:07:13,"2022-05-16","10H 7M 13S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,105872.3984375,65478.1953125,106049,97125.15625,66865.296875,95232,11014.939453125,10070.6396484375,11923.7392578125,12176.5,12196.099609375,12395.2197265625,NA,NA,NA,NA
"16-MAY-2022",2022-05-16 10:07:13,"2022-05-16","10H 7M 13S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,105872.3984375,65478.1953125,106049,97125.15625,66865.296875,95232,11014.939453125,10070.6396484375,11923.7392578125,12176.5,12196.099609375,12395.2197265625,NA,NA,NA,NA
"13-MAY-2022",2022-05-13 10:05:28,"2022-05-13","10H 5M 28S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,102832.1953125,65247.59765625,103440,94983.796875,66422.15625,93844,10776.3798828125,9823.5595703125,11568.7392578125,12067.1591796875,12300.8994140625,12868.1298828125,NA,NA,NA,NA
"13-MAY-2022",2022-05-13 10:05:28,"2022-05-13","10H 5M 28S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,102832.1953125,65247.59765625,103440,94983.796875,66422.15625,93844,10776.3798828125,9823.5595703125,11568.7392578125,12067.1591796875,12300.8994140625,12868.1298828125,NA,NA,NA,NA
"12-MAY-2022",2022-05-12 10:12:35,"2022-05-12","10H 12M 35S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,104345.09375,65057.015625,105164,101130.265625,66424.7421875,99911,11041.919921875,10226.83984375,13088.1396484375,15446.0498046875,12819.6591796875,15932.2197265625,NA,NA,NA,NA
"12-MAY-2022",2022-05-12 10:12:35,"2022-05-12","10H 12M 35S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,104345.09375,65057.015625,105164,101130.265625,66424.7421875,99911,11041.919921875,10226.83984375,13088.1396484375,15446.0498046875,12819.6591796875,15932.2197265625,NA,NA,NA,NA
"10-MAY-2022",2022-05-10 12:31:43,"2022-05-10","12H 31M 43S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,108210.14453125,65193.47265625,108810.5,103277.3046875,66262.5390625,102367,11201.669921875,10370.259765625,13346.580078125,16393.900390625,13016.1591796875,16686.779296875,NA,NA,NA,NA
"10-MAY-2022",2022-05-10 12:31:43,"2022-05-10","12H 31M 43S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,108210.14453125,65193.47265625,108810.5,103277.3046875,66262.5390625,102367,11201.669921875,10370.259765625,13346.580078125,16393.900390625,13016.1591796875,16686.779296875,NA,NA,NA,NA
"09-MAY-2022",2022-05-09 11:33:49,"2022-05-09","11H 33M 49S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,109802.24609375,65114.662109375,110534.5,103065.7265625,66406.796875,101784.5,11536.080078125,10580.419921875,12971.69921875,15350.19921875,12883.849609375,15993.1342773438,NA,NA,NA,NA
"09-MAY-2022",2022-05-09 11:33:49,"2022-05-09","11H 33M 49S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,109802.24609375,65114.662109375,110534.5,103065.7265625,66406.796875,101784.5,11536.080078125,10580.419921875,12971.69921875,15350.19921875,12883.849609375,15993.1342773438,NA,NA,NA,NA
"06-MAY-2022",2022-05-06 10:23:06,"2022-05-06","10H 23M 6S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,111500.09375,65638.9375,111322,103374.578125,67085.7265625,101058,11920.8994140625,10624.439453125,11827.1796875,12663.5595703125,11602.669921875,12600.8896484375,NA,NA,NA,NA
"06-MAY-2022",2022-05-06 10:23:06,"2022-05-06","10H 23M 6S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,111500.09375,65638.9375,111322,103374.578125,67085.7265625,101058,11920.8994140625,10624.439453125,11827.1796875,12663.5595703125,11602.669921875,12600.8896484375,NA,NA,NA,NA
"05-MAY-2022",2022-05-05 12:06:29,"2022-05-05","12H 6M 29S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,110096.546875,65399.9765625,110338,100308.796875,66614.4296875,98607.5,11811.5595703125,10535.689453125,11666.7197265625,12349.029296875,11670.7890625,12469.8896484375,NA,NA,NA,NA
"05-MAY-2022",2022-05-05 12:06:29,"2022-05-05","12H 6M 29S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,110096.546875,65399.9765625,110338,100308.796875,66614.4296875,98607.5,11811.5595703125,10535.689453125,11666.7197265625,12349.029296875,11670.7890625,12469.8896484375,NA,NA,NA,NA
"03-MAY-2022",2022-05-03 12:45:18,"2022-05-03","12H 45M 18S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,108939.59765625,65350.001953125,109264,100553.74609375,66549.03125,99089,11624.1201171875,10329.080078125,11649.6796875,12576.939453125,11703.5390625,12809.1796875,NA,NA,NA,NA
"03-MAY-2022",2022-05-03 12:45:18,"2022-05-03","12H 45M 18S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,108939.59765625,65350.001953125,109264,100553.74609375,66549.03125,99089,11624.1201171875,10329.080078125,11649.6796875,12576.939453125,11703.5390625,12809.1796875,NA,NA,NA,NA
"29-APR-2022",2022-04-29 08:45:17,"2022-04-29","8H 45M 17S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,113710.49609375,65100.06640625,114540,105041.65625,66248.7421875,103983,12328.439453125,10865.83984375,11609.2099609375,11217.2895507812,11768.3842773438,10788.5043945312,NA,NA,NA,NA
"28-APR-2022",2022-04-28 08:40:29,"2022-04-28","8H 40M 29S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,109581.296875,64920.73046875,110677,95970.6953125,65786.08984375,95725.5,11719.259765625,10250.26953125,11088.779296875,10681.2392578125,11398.3095703125,10457.7294921875,NA,NA,NA,NA
"27-APR-2022",2022-04-27 10:29:32,"2022-04-27","10H 29M 32S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,110382.296875,65110.859375,111048,101849.5,66212.515625,101044,11939.359375,10560.5400390625,11431,11185.33984375,11533.2392578125,10816.669921875,NA,NA,NA,NA
"26-APR-2022",2022-04-26 09:00:55,"2022-04-26","9H 0M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,107624.24609375,65038.01171875,108410,96871.6875,65929.625,96322.5,11374.19921875,9985.439453125,11104.3994140625,11387.689453125,11179.5390625,11322.984375,NA,NA,NA,NA
"25-APR-2022",2022-04-25 09:27:10,"2022-04-25","9H 27M 10S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,109735.64453125,65300.685546875,110202,105201.40625,66424.28515625,103886.5,11838.5400390625,10547.759765625,11732.75,12301.4599609375,11727.119140625,12258.9794921875,NA,NA,NA,NA
"21-APR-2022",2022-04-21 11:26:50,"2022-04-21","11H 26M 50S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,107357.3984375,65029.7890625,108229,102843.5,66016.6796875,102059,11439.51953125,10197.01953125,11760.439453125,13353.6796875,11746.76953125,13603.0390625,NA,NA,NA,NA
"20-APR-2022",2022-04-20 10:39:14,"2022-04-20","10H 39M 14S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,113529.59375,65268.81640625,114039,108557.578125,66345.28125,107412,11979.1201171875,10763.599609375,12522.9794921875,14468.3798828125,12122.7392578125,14444.0595703125,NA,NA,NA,NA
"18-APR-2022",2022-04-18 09:56:25,"2022-04-18","9H 56M 25S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,110684.6953125,65006.64453125,111603,101906.296875,65934.078125,101437,11662.4599609375,10402.919921875,11815.8193359375,12672.080078125,11837.1591796875,12718.7890625,NA,NA,NA,NA
"15-APR-2022",2022-04-15 09:34:20,"2022-04-15","9H 34M 20S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,111106.796875,65193.310546875,111755.5,105640.1875,66132.13671875,104931,11830.7294921875,10571.189453125,12247.5,13901.7998046875,11940.6494140625,13760.89453125,NA,NA,NA,NA
"14-APR-2022",2022-04-14 13:01:53,"2022-04-14","13H 1M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,109692.8984375,65571.91796875,109889,102285.43359375,66439.20703125,101105,11573,10366,11915.9296875,13514.1396484375,11588.259765625,13525.0942382812,NA,NA,NA,NA
"07-APR-2022",2022-04-07 13:49:05,"2022-04-07","13H 49M 5S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,110529,65303.6484375,110969,102640.4375,66466.6171875,101327,11628.3798828125,10381.6201171875,11760.439453125,12806.9794921875,11665.5498046875,12868.1298828125,NA,NA,NA,NA
"05-APR-2022",2022-04-05 14:09:03,"2022-04-05","14H 9M 3S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,113770.34765625,65346.21875,114097,107398.1484375,66553.9375,105791.5,12060.0595703125,10739.4599609375,12141.7099609375,13346.580078125,11902.6591796875,13415.0541992188,NA,NA,NA,NA
"04-APR-2022",2022-04-04 13:22:48,"2022-04-04","13H 22M 48S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,113859,65324.302734375,114261.5,107884.49609375,66568.44140625,106296,12011.779296875,10732.359375,12659.2998046875,14626,12210.509765625,14395.58984375,NA,NA,NA,NA
"01-APR-2022",2022-04-01 08:33:46,"2022-04-01","8H 33M 46S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,110288.6953125,65165.25,110947,101997.1796875,66272.78125,101012,11573,10310.6201171875,11827.1796875,13487.1591796875,11609.2197265625,13686.8798828125,NA,NA,NA,NA
"31-MAR-2022",2022-03-31 09:07:00,"2022-03-31","9H 7M 0S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,109510.1953125,65116.23046875,110241,97845.8046875,66165.8828125,97137,11385.5595703125,10124.599609375,11704.349609375,13658.26953125,11543.7197265625,14056.2998046875,NA,NA,NA,NA
"30-MAR-2022",2022-03-30 08:41:57,"2022-03-30","8H 41M 57S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,113526.8984375,65082.79296875,114385,103773.59375,66166.4765625,102933,11882.5595703125,10665.6201171875,12663.5595703125,15540.4794921875,12134.529296875,15562.7998046875,NA,NA,NA,NA
"25-MAR-2022",2022-03-25 15:42:06,"2022-03-25","15H 42M 6S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,110010.59375,65208.5,110586,100351.3984375,66259.6796875,99435,11511.939453125,10312.0400390625,11690.859375,12470.439453125,11719.259765625,12421.419921875,NA,NA,NA,NA
"24-MAR-2022",2022-03-24 12:11:53,"2022-03-24","12H 11M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,114428.24609375,65381.083984375,114720,108703.125,66798.859375,106760.5,12142.419921875,10877.19921875,12278.7392578125,13303.9794921875,11934.7543945312,13008.2998046875,NA,NA,NA,NA
"23-MAR-2022",2022-03-23 10:42:53,"2022-03-23","10H 42M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,109069.1953125,64884.80859375,110211.5,98633.90625,65688.46484375,98571.5,11216.580078125,10025.19921875,11883.26953125,14390.9892578125,11723.189453125,14665.44921875,NA,NA,NA,NA
"22-MAR-2022",2022-03-22 12:26:44,"2022-03-22","12H 26M 44S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,110593.796875,64923.3046875,111684,97088.234375,65767.1875,96938,11564.4794921875,10277.9599609375,11405.439453125,11649.6796875,11500.4892578125,11458.5693359375,NA,NA,NA,NA
"21-MAR-2022",2022-03-21 10:04:52,"2022-03-21","10H 4M 52S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,112202.09375,65222.611328125,112773,105168.03515625,66436.58203125,103880,11876.169921875,10661.359375,11901.01953125,12280.1591796875,11975.3647460938,12071.6494140625,NA,NA,NA,NA
"18-MAR-2022",2022-03-18 10:44:42,"2022-03-18","10H 44M 42S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,113910.296875,65281.017578125,114314.5,105199.27734375,66482.44921875,103909,11991.189453125,10686.919921875,11925.1591796875,11513.359375,11218.83984375,10362.099609375,NA,NA,NA,NA
"16-MAR-2022",2022-03-16 10:53:11,"2022-03-16","10H 53M 11S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,111488.3984375,64910.642578125,112599,100375.53515625,65978.37890625,99800.5,11598.5595703125,10405.0498046875,11601.3994140625,12361.8095703125,11526.0346679688,12270.76953125,NA,NA,NA,NA
"15-MAR-2022",2022-03-15 15:06:18,"2022-03-15","15H 6M 18S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,110888.09375,64937.56640625,111914,98992.453125,66004.109375,98487,11456.5595703125,10317.7197265625,11947.8798828125,13782.51953125,11609.2197265625,13825.7392578125,NA,NA,NA,NA
"15-MAR-2022",2022-03-15 15:04:52,"2022-03-15","15H 4M 52S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,433,470,460,563,444,459,111315.59375,65019.82421875,112149,99360.234375,66197.5625,98369,11460.8193359375,10366,11973.439453125,13714.359375,11707.4697265625,13880.759765625,0,28.69,1.42,1.31
"14-MAR-2022",2022-03-14 10:03:00,"2022-03-14","10H 3M 0S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,113509.796875,65217.68359375,114030.5,103498.11328125,66476.921875,102283.5,11935.099609375,10743.7197265625,12378.1396484375,14025.33984375,12455.4794921875,14335.3291015625,NA,NA,NA,NA
"04-MAR-2022",2022-03-04 08:23:08,"2022-03-04","8H 23M 8S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,115720.1953125,65106.77734375,116521,107105.625,66205.546875,106170,12161.58984375,10912.69921875,12689.8295898438,14978.1591796875,12160.7294921875,14700.8193359375,NA,NA,NA,NA
"01-MAR-2022",2022-03-01 09:13:09,"2022-03-01","9H 13M 9S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,113604.74609375,65224.16796875,114161,103559.17578125,66234.25,102681.5,11841.3798828125,10625.859375,12488.8994140625,15227.369140625,11907.8994140625,14905.1796875,NA,NA,NA,NA
"28-FEB-2022",2022-02-28 13:43:04,"2022-02-28","13H 43M 4S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,115064.546875,65242.671875,115664.5,106465.91796875,66445.6484375,105203,12070,10874.359375,12897.1494140625,15778.3291015625,12384.7392578125,15673.494140625,NA,NA,NA,NA
"23-FEB-2022",2022-02-23 08:40:03,"2022-02-23","8H 40M 3S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,107873.99609375,65157.9765625,108583.5,99864.3359375,66644.2109375,98468,11395.5,10212.6396484375,11830.01953125,13646.19921875,11769.0390625,13949.5341796875,NA,NA,NA,NA
"22-FEB-2022",2022-02-22 08:57:11,"2022-02-22","8H 57M 11S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,114512.3984375,65645.8125,114247,107009.7734375,67326.625,104314,11994.7392578125,10766.439453125,12460.5,14518.0791015625,12264.2197265625,14767.62890625,NA,NA,NA,NA
"18-FEB-2022",2022-02-18 08:49:23,"2022-02-18","8H 49M 23S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,96858.44921875,65273.423828125,97229,95570.2578125,66335.09765625,94635,10298.5498046875,9237.099609375,10067.7998046875,9848.40966796875,11592.8442382812,11564.0244140625,NA,NA,NA,NA
"10-FEB-2022",2022-02-10 09:27:22,"2022-02-10","9H 27M 22S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,114685.64453125,65324.994140625,115054,105956.84765625,66246.58984375,104926,11952.1396484375,10701.1201171875,11715,11871.19921875,11786.0693359375,11532.5844726562,NA,NA,NA,NA
"08-FEB-2022",2022-02-08 09:04:05,"2022-02-08","9H 4M 5S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,114470.09375,65328.41015625,114693,103155.8984375,66341.5390625,101991,11964.919921875,10723.83984375,11790.259765625,12388.080078125,11931.4794921875,12258.9794921875,NA,NA,NA,NA
"07-FEB-2022",2022-02-07 11:18:53,"2022-02-07","11H 18M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,116928.8984375,65564.0703125,116952,110251.6328125,66685.4140625,108464,12318.5,11083.099609375,12312.8193359375,12993,12137.1494140625,12769.8798828125,NA,NA,NA,NA
"03-FEB-2022",2022-02-03 12:07:13,"2022-02-03","12H 7M 13S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,118452.14453125,65534.6796875,118489,107867.45703125,66861.84375,105922.5,12453.3994140625,11219.419921875,13150.619140625,15560.359375,12439.759765625,15315.8642578125,NA,NA,NA,NA
"01-FEB-2022",2022-02-01 08:56:29,"2022-02-01","8H 56M 29S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,115423.1953125,65142.14453125,116145,102614.875,66271.2265625,101654,11973.439453125,10821.8193359375,12618.119140625,15209.619140625,12328.4091796875,15416.0791015625,NA,NA,NA,NA
"28-JAN-2022",2022-01-28 10:08:06,"2022-01-28","10H 8M 6S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,115582.94921875,65184.25390625,116253,105595.45703125,66442.73828125,104289,12050.830078125,10811.8798828125,12497.419921875,14489.6796875,12133.2197265625,14421.7890625,NA,NA,NA,NA
"27-JAN-2022",2022-01-27 08:42:33,"2022-01-27","8H 42M 33S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,115895.6953125,65215.30859375,116461,106508.515625,66472.4921875,105166,12142.419921875,10945.359375,12731.7197265625,15070.4599609375,12320.5498046875,15025.69921875,NA,NA,NA,NA
"25-JAN-2022",2022-01-25 14:34:12,"2022-01-25","14H 34M 12S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,117281.6953125,65489.640625,117416,109464.953125,66963.328125,107295,12261.69921875,11036.2392578125,13031.33984375,15536.2197265625,12420.109375,15409.529296875,NA,NA,NA,NA
"24-JAN-2022",2022-01-24 08:31:43,"2022-01-24","8H 31M 43S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,113728.5,65315.69140625,114134,103185.71875,66716.2421875,101497,11838.5400390625,10718.16015625,12781.419921875,15655.5,12438.44921875,15788.119140625,NA,NA,NA,NA
"21-JAN-2022",2022-01-21 09:47:21,"2022-01-21","9H 47M 21S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,115487.99609375,65130.76953125,116186.5,104418.2734375,66296.08984375,103426.5,12060.0595703125,10843.1201171875,12456.2392578125,13816.599609375,12357.2294921875,13754.9990234375,NA,NA,NA,NA
"19-JAN-2022",2022-01-19 08:37:12,"2022-01-19","8H 37M 12S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,113228.09375,65189.29296875,113896,101126.71875,66333.0234375,100042,11804.4599609375,10635.7998046875,12285.83984375,13649.0400390625,12192.169921875,13658.0595703125,NA,NA,NA,NA
"18-JAN-2022",2022-01-18 13:43:46,"2022-01-18","13H 43M 46S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,113492.24609375,65309.80859375,113925,102175.38671875,66587.9765625,100684.5,11854.1591796875,10696.859375,12385.2392578125,13808.0791015625,12327.099609375,13899.099609375,NA,NA,NA,NA
"13-JAN-2022",2022-01-13 09:39:03,"2022-01-13","9H 39M 3S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,113693.3984375,65074.21875,114508,102366.375,66066.5078125,101693,11797.359375,10583.259765625,11483.5400390625,10953.8798828125,11600.0498046875,10451.1796875,NA,NA,NA,NA
"12-JAN-2022",2022-01-12 09:12:57,"2022-01-12","9H 12M 57S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,114444.8984375,65260.533203125,114985.5,104884.74609375,66451.80859375,103571,12108.33984375,10918.3798828125,11798.779296875,11338.69921875,12005.4946289062,11027.5791015625,NA,NA,NA,NA
"07-JAN-2022",2022-01-07 10:13:34,"2022-01-07","10H 13M 34S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,114459.74609375,65320.96875,114885,104743.45703125,66689.05078125,103114.5,11994.7392578125,10820.3994140625,12775.029296875,15429.7197265625,12265.529296875,15445.5541992188,NA,NA,NA,NA
"06-JAN-2022",2022-01-06 09:12:22,"2022-01-06","9H 12M 22S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,113787,65250.3046875,114350,106269.953125,66384.3125,105057,11855.580078125,10718.16015625,12598.2392578125,15232.33984375,12395.2197265625,15617.8193359375,NA,NA,NA,NA
"04-JAN-2022",2022-01-04 10:11:56,"2022-01-04","10H 11M 56S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,470,460,563,444,459,108118.34765625,65174.470703125,108787,98857.55859375,66139.7578125,98165,11260.599609375,10182.8193359375,11923.029296875,14430.0395507812,11879.0791015625,15118.708984375,NA,NA,NA,NA
