"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","B530-A_Gain","B530-H_Gain","B585-A_Gain","B585-H_Gain","B695-A_Gain","B695-H_Gain","B780-A_Gain","B780-H_Gain","R670-A_Gain","R670-H_Gain","R780-A_Gain","R780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B530-A","B530-H","B585-A","B585-H","B695-A","B695-H","B780-A","B780-H","R670-A","R670-H","R780-A","R780-H","Blue_LaserDelay","Red_LaserDelay","Blue_AreaScalingFactor","Red_AreaScalingFactor"
"27-DEC-2019",2019-12-27 09:56:28,"2019-12-27","9H 56M 28S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,128547.4453125,65312.88671875,129192,100419.55859375,66392.69140625,99345.5,5991.68994140625,NA,6828.77978515625,NA,4964.31982421875,NA,3371.78991699219,NA,5655.26953125,NA,3280.23974609375,NA,NA,NA,NA,NA
"20-DEC-2019",2019-12-20 08:24:17,"2019-12-20","8H 24M 17S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,134827.1953125,65431.087890625,135150,102073.1484375,66645.125,100585,6246.57958984375,NA,7129.81982421875,NA,5526.6396484375,NA,4350.8798828125,NA,5896.3095703125,NA,4046.58984375,NA,NA,NA,NA,NA
"19-DEC-2019",2019-12-19 08:40:58,"2019-12-19","8H 40M 58S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133567.203125,65307.84765625,134167,103253.875,66390.5,102173,6185.52001953125,NA,7053.1396484375,NA,5474.099609375,NA,4316.7998046875,NA,5915.9599609375,NA,4075.40991210938,NA,NA,NA,NA,NA
"18-DEC-2019",2019-12-18 08:34:54,"2019-12-18","8H 34M 54S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,128925.8984375,65612.31640625,129299.5,101607.38671875,66804.87890625,99823,6097.47998046875,NA,6979.2998046875,NA,5014.02001953125,NA,3332.02990722656,NA,5650.02978515625,NA,3157.09985351562,NA,NA,NA,NA,NA
"17-DEC-2019",2019-12-17 08:45:09,"2019-12-17","8H 45M 9S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133365.59375,65635.0703125,133579,106210.3203125,66870.5703125,104268,6289.1796875,NA,7169.57958984375,NA,5234.11962890625,NA,3572.71997070312,NA,5732.5595703125,NA,3286.78979492188,NA,NA,NA,NA,NA
"16-DEC-2019",2019-12-16 09:04:55,"2019-12-16","9H 4M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,127369.796875,65560.5390625,128075,104867,66422.2890625,103699,6070.5,NA,6922.5,NA,5090.69970703125,NA,3568.4599609375,NA,5805.919921875,NA,3420.40991210938,NA,NA,NA,NA,NA
"13-DEC-2019",2019-12-13 08:41:08,"2019-12-13","8H 41M 8S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129948.296875,65512,130131,105403.7578125,66625.8984375,103818,6079.02001953125,NA,6929.599609375,NA,5245.47998046875,NA,3951.85986328125,NA,5867.48974609375,NA,3785.89990234375,NA,NA,NA,NA,NA
"12-DEC-2019",2019-12-12 08:34:16,"2019-12-12","8H 34M 16S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133649.09375,65372.06640625,134217,107255.4375,66393.796875,106021,6265.0400390625,NA,7153.9599609375,NA,5442.85986328125,NA,4160.60009765625,NA,5932.98974609375,NA,3923.44970703125,NA,NA,NA,NA,NA
"11-DEC-2019",2019-12-11 08:34:26,"2019-12-11","8H 34M 26S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131443.6484375,65743.48828125,131139,106861.38671875,67016.21875,104586,6198.2998046875,NA,7044.61962890625,NA,5384.6396484375,NA,4086.759765625,NA,5947.39990234375,NA,3928.68994140625,NA,NA,NA,NA,NA
"10-DEC-2019",2019-12-10 08:48:01,"2019-12-10","8H 48M 1S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,132692.390625,65521.02734375,133320,105427.8984375,66837.2734375,103610,6277.81982421875,NA,7088.6396484375,NA,5441.43994140625,NA,4129.35986328125,NA,5820.32958984375,NA,3831.74975585938,NA,NA,NA,NA,NA
"09-DEC-2019",2019-12-09 08:33:02,"2019-12-09","8H 33M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,130901.3984375,65564.93359375,131314,102498.4375,66759.0390625,100796.5,6152.85986328125,NA,6980.7197265625,NA,5403.099609375,NA,4208.8798828125,NA,5884.51953125,NA,3988.94970703125,NA,NA,NA,NA,NA
"06-DEC-2019",2019-12-06 08:32:09,"2019-12-06","8H 32M 9S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131633.09375,65652.0078125,131826,104006.4765625,66821.4140625,102216,6178.419921875,NA,7006.27978515625,NA,5422.97998046875,NA,4258.580078125,NA,5906.78955078125,NA,4054.44970703125,NA,NA,NA,NA,NA
"05-DEC-2019",2019-12-05 08:45:25,"2019-12-05","8H 45M 25S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133835.3984375,65659.36328125,133847.5,106727.90625,67072.5390625,104489.5,6282.78979492188,NA,7169.57958984375,NA,5482.61962890625,NA,4366.5,NA,5894.99951171875,NA,4072.78979492188,NA,NA,NA,NA,NA
"04-DEC-2019",2019-12-04 09:09:17,"2019-12-04","9H 9M 17S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,130081.94921875,65693.2734375,130117,104950.77734375,66838.34375,103131,6171.31982421875,NA,7014.08984375,NA,5224.1796875,NA,3858.13989257812,NA,5850.4599609375,NA,3703.36987304688,NA,0,28.26,1.42,1.31
"03-DEC-2019",2019-12-03 08:47:46,"2019-12-03","8H 47M 46S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133062.296875,65514.6015625,133476,104994.796875,66754.9765625,103289,6228.11962890625,NA,7095.73974609375,NA,5306.5400390625,NA,3951.85986328125,NA,5771.85986328125,NA,3647.03979492188,NA,NA,NA,NA,NA
"02-DEC-2019",2019-12-02 10:13:43,"2019-12-02","10H 13M 43S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,132297.296875,65490.37890625,133107,102852.015625,66591.609375,101492,6147.1796875,NA,7009.11962890625,NA,5227.02001953125,NA,3872.33984375,NA,5684.08984375,NA,3586.77978515625,NA,NA,NA,NA,NA
"27-NOV-2019",2019-11-27 08:40:15,"2019-11-27","8H 40M 15S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133408.796875,65434.58203125,133888.5,102573.6953125,66454.75390625,101398.5,6208.23974609375,NA,7077.27978515625,NA,5285.23974609375,NA,3916.35986328125,NA,5737.7998046875,NA,3656.2099609375,NA,NA,NA,NA,NA
"26-NOV-2019",2019-11-26 08:40:59,"2019-11-26","8H 40M 59S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,135360.890625,65559.3671875,135480,105480.4375,66744.46875,103776,6338.8798828125,NA,7229.2197265625,NA,5432.919921875,NA,4085.33984375,NA,5857.009765625,NA,3778.03979492188,NA,NA,NA,NA,NA
"25-NOV-2019",2019-11-25 08:15:45,"2019-11-25","8H 15M 45S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133219.3515625,65757.30859375,132974,104825.8203125,67194.43359375,102548,6317.57958984375,NA,7251.93994140625,NA,5468.419921875,NA,4109.47998046875,NA,5863.5595703125,NA,3816.02978515625,NA,NA,NA,NA,NA
"22-NOV-2019",2019-11-22 09:23:15,"2019-11-22","9H 23M 15S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129832.1953125,65499.58984375,130158,98354.875,66524.4921875,97137,5988.1396484375,NA,6803.2197265625,NA,5109.15966796875,NA,3863.81982421875,NA,5775.78955078125,NA,3723.01977539062,NA,NA,NA,NA,NA
"21-NOV-2019",2019-11-21 08:10:36,"2019-11-21","8H 10M 36S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,132383.703125,65355.52734375,132908,100308.796875,66295.484375,99341,6110.259765625,NA,6865.69970703125,NA,5160.27978515625,NA,3771.51977539062,NA,5674.919921875,NA,3463.63989257812,NA,NA,NA,NA,NA
"20-NOV-2019",2019-11-20 09:40:59,"2019-11-20","9H 40M 59S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131560.1953125,65483.744140625,132033.5,100162.5390625,66549.33984375,98892,6142.919921875,NA,6990.65966796875,NA,5273.8798828125,NA,3905,NA,5847.83984375,NA,3670.61987304688,NA,NA,NA,NA,NA
"19-NOV-2019",2019-11-19 09:53:46,"2019-11-19","9H 53M 46S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131671.796875,65879.828125,131586,100511.859375,67167.15625,98391,6209.65966796875,NA,7048.8798828125,NA,5295.1796875,NA,4010.07983398438,NA,5857.009765625,NA,3793.759765625,NA,NA,NA,NA,NA
"18-NOV-2019",2019-11-18 10:04:33,"2019-11-18","10H 4M 33S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129826.796875,65506.55859375,130195,99888.4765625,66574.0703125,98673,6020.7998046875,NA,6851.5,NA,5198.61962890625,NA,3963.21997070312,NA,5821.6396484375,NA,3797.68994140625,NA,NA,NA,NA,NA
"15-NOV-2019",2019-11-15 10:14:08,"2019-11-15","10H 14M 8S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,134321.84375,65313.119140625,134914,100722.015625,66363.21875,99712,6209.65966796875,NA,7054.5595703125,NA,5315.77001953125,NA,4098.1201171875,NA,5824.259765625,NA,3848.77978515625,NA,NA,NA,NA,NA
"14-NOV-2019",2019-11-14 09:41:37,"2019-11-14","9H 41M 37S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,135356.84375,65584.453125,135490.5,100601.3203125,66755.69140625,98925.5,6311.89990234375,NA,7186.61962890625,NA,5431.5,NA,4248.6396484375,NA,5976.2197265625,NA,4028.24975585938,NA,NA,NA,NA,NA
"13-NOV-2019",2019-11-13 08:46:07,"2019-11-13","8H 46M 7S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133868.25,65592.4296875,134195.5,95820.1796875,66924.046875,94000.5,6263.61962890625,NA,7151.11962890625,NA,5560.7197265625,NA,4390.6396484375,NA,6028.61962890625,NA,4147.4599609375,NA,NA,NA,NA,NA
"12-NOV-2019",2019-11-12 09:24:55,"2019-11-12","9H 24M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,134018.546875,65255.431640625,135210.5,107702.73828125,66784.85546875,105900,6326.099609375,NA,7188.03955078125,NA,5584.85986328125,NA,4343.77978515625,NA,5910.7197265625,NA,4038.72973632812,NA,NA,NA,NA,NA
"11-NOV-2019",2019-11-11 09:47:56,"2019-11-11","9H 47M 56S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133036.203125,66013.734375,132965,105838.2734375,67180.265625,103450,6293.43994140625,NA,7199.39990234375,NA,5516.69970703125,NA,4372.1796875,NA,5889.759765625,NA,4102.919921875,NA,NA,NA,NA,NA
"05-NOV-2019",2019-11-05 09:14:42,"2019-11-05","9H 14M 42S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131861.25,65709.91015625,131726,105534.3984375,66841.69140625,103631.5,6272.849609375,NA,7118.4599609375,NA,5317.89990234375,NA,3988.77978515625,NA,5898.9296875,NA,3859.91479492188,NA,NA,NA,NA,NA
"04-NOV-2019",2019-11-04 09:22:18,"2019-11-04","9H 22M 18S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,132003,65404.984375,132378,103800.578125,66491.859375,102418,6175.57958984375,NA,7064.5,NA,5330.6796875,NA,4069.71997070312,NA,5909.40966796875,NA,3943.09985351562,NA,NA,NA,NA,NA
"01-NOV-2019",2019-11-01 09:58:46,"2019-11-01","9H 58M 46S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129598.1953125,65419.28125,130047,102438.796875,66448.015625,101158,6081.85986328125,NA,6946.6396484375,NA,5295.1796875,NA,4099.5400390625,NA,5870.10986328125,NA,3965.36987304688,NA,NA,NA,NA,NA
"31-OCT-2019",2019-10-31 10:23:46,"2019-10-31","10H 23M 46S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,127974.14453125,65496.580078125,128151.5,98666.56640625,66568.1484375,97248,5910.0400390625,NA,6767.7197265625,NA,5140.39990234375,NA,3961.7998046875,NA,5716.83984375,NA,3881.52978515625,NA,NA,NA,NA,NA
"30-OCT-2019",2019-10-30 09:43:59,"2019-10-30","9H 43M 59S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129357,65586.9609375,129036,101643.59375,66800.96875,99930,6010.85986328125,NA,6894.099609375,NA,5293.759765625,NA,4157.759765625,NA,5847.83984375,NA,4026.93994140625,NA,NA,NA,NA,NA
"29-OCT-2019",2019-10-29 09:33:27,"2019-10-29","9H 33M 27S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,130041.8984375,65471.77734375,130439,103189.9765625,66886.5703125,101171,6125.8798828125,NA,7067.33984375,NA,5442.85986328125,NA,4265.6796875,NA,5868.7998046875,NA,4091.1298828125,NA,NA,NA,NA,NA
"25-OCT-2019",2019-10-25 09:46:26,"2019-10-25","9H 46M 26S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129872.6953125,65805.59375,129711,104360.0546875,67141.078125,101960,6074.759765625,NA,7016.2197265625,NA,5411.61962890625,NA,4189,NA,5881.89990234375,NA,4071.47973632812,NA,NA,NA,NA,NA
"24-OCT-2019",2019-10-24 10:27:10,"2019-10-24","10H 27M 10S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,132017.84375,65624.6484375,132096,105464.8203125,66837.94921875,103690.5,6238.0595703125,NA,7098.57958984375,NA,5320.73974609375,NA,3906.419921875,NA,5754.82958984375,NA,3653.58984375,NA,NA,NA,NA,NA
"23-OCT-2019",2019-10-23 09:39:43,"2019-10-23","9H 39M 43S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,132664.5,66130.890625,131729,106852.15625,67297.25,104342,6256.52001953125,NA,7134.07958984375,NA,5110.580078125,NA,3294.39990234375,NA,5748.27978515625,NA,3115.17993164062,NA,NA,NA,NA,NA
"22-OCT-2019",2019-10-22 09:25:02,"2019-10-22","9H 25M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129965.3984375,65790.359375,129596,100421.6875,66956.22265625,98551,6079.02001953125,NA,6939.53955078125,NA,5032.47998046875,NA,3277.35986328125,NA,5720.76953125,NA,3154.47998046875,NA,NA,NA,NA,NA
"21-OCT-2019",2019-10-21 10:30:35,"2019-10-21","10H 30M 35S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,128162.24609375,65527.744140625,128502.5,102166.15625,66647.453125,100490.5,6060.56005859375,NA,6958,NA,4995.56005859375,NA,3261.73999023438,NA,5711.599609375,NA,3170.19995117188,NA,NA,NA,NA,NA
"17-OCT-2019",2019-10-17 09:54:52,"2019-10-17","9H 54M 52S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129272.3984375,65762.45703125,129115.5,102722.0859375,66897.5859375,100794.5,6063.39990234375,NA,6980.009765625,NA,5006.919921875,NA,3324.21997070312,NA,5646.099609375,NA,3187.22998046875,NA,NA,NA,NA,NA
"15-OCT-2019",2019-10-15 08:31:53,"2019-10-15","8H 31M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133751.6953125,65726.41015625,133584,105893.65625,66913.26171875,104044,6296.27978515625,NA,7153.9599609375,NA,5258.259765625,NA,3568.4599609375,NA,5839.97998046875,NA,3388.96997070312,NA,NA,NA,NA,NA
"11-OCT-2019",2019-10-11 08:14:43,"2019-10-11","8H 14M 43S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131247.4453125,65617.44921875,131256.5,106057.6640625,66939.74609375,104049.5,6263.61962890625,NA,7146.85986328125,NA,5114.83984375,NA,3260.31982421875,NA,5787.57958984375,NA,3086.35986328125,NA,NA,NA,NA,NA
"10-OCT-2019",2019-10-10 08:35:09,"2019-10-10","8H 35M 9S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,130196.6953125,65721.78125,129986,103712.5390625,67049.9765625,101503,6172.73974609375,NA,7051.7197265625,NA,5096.3798828125,NA,3321.3798828125,NA,5770.5498046875,NA,3170.19995117188,NA,NA,NA,NA,NA
"09-OCT-2019",2019-10-09 08:35:39,"2019-10-09","8H 35M 39S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,130964.3984375,66330.78125,129269,106845.0546875,67757.8671875,103492,6301.9599609375,NA,7205.07958984375,NA,5330.6796875,NA,3794.23999023438,NA,5757.44970703125,NA,3610.35986328125,NA,NA,NA,NA,NA
"08-OCT-2019",2019-10-08 08:12:00,"2019-10-08","8H 12M 0S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,126779.3984375,65943.28125,126435,103080.640625,67216.6171875,100472,6050.61962890625,NA,6926.759765625,NA,5194.35986328125,NA,3819.7998046875,NA,5796.74951171875,NA,3771.48974609375,NA,NA,NA,NA,NA
"07-OCT-2019",2019-10-07 08:12:20,"2019-10-07","8H 12M 20S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,124321.5,65543.546875,124449,95564.578125,66572.0859375,94175,5819.15966796875,NA,6679.6796875,NA,5050.93994140625,NA,3750.21997070312,NA,5794.1298828125,NA,3785.89990234375,NA,NA,NA,NA,NA
"04-OCT-2019",2019-10-04 07:54:52,"2019-10-04","7H 54M 52S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,128837.24609375,65678.203125,128691,100012.015625,66849.90625,98096,6069.07958984375,NA,6933.85986328125,NA,5244.06005859375,NA,3927.71997070312,NA,5824.259765625,NA,3838.2998046875,NA,NA,NA,NA,NA
"03-OCT-2019",2019-10-03 08:30:27,"2019-10-03","8H 30M 27S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,127543.046875,65372.306640625,128419.5,102123.5546875,66817.7734375,100285,6107.419921875,NA,6973.61962890625,NA,5225.599609375,NA,3914.93994140625,NA,5816.39990234375,NA,3860.56982421875,NA,NA,NA,NA,NA
"02-OCT-2019",2019-10-02 08:18:33,"2019-10-02","8H 18M 33S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,128556,65710.2421875,128374,101483.140625,66879.890625,99542,6023.6396484375,NA,6892.6796875,NA,5188.6796875,NA,3903.57983398438,NA,5820.32958984375,NA,3869.73974609375,NA,NA,NA,NA,NA
"01-OCT-2019",2019-10-01 08:49:02,"2019-10-01","8H 49M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,126606.1484375,66179.359375,126195.5,102324.484375,67009.71875,100168.5,6039.259765625,NA,6920.36962890625,NA,5146.080078125,NA,3621,NA,5747.62475585938,NA,3531.759765625,NA,NA,NA,NA,NA
"30-SEP-2019",2019-09-30 08:28:52,"2019-09-30","8H 28M 52S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,123646.046875,65846.8125,123981,100261.9375,66742.72265625,98491,5941.27978515625,NA,6851.5,NA,5082.8896484375,NA,3626.67993164062,NA,5740.419921875,NA,3612.97973632812,NA,NA,NA,NA,NA
"27-SEP-2019",2019-09-27 08:55:02,"2019-09-27","8H 55M 2S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,130669.1953125,65942.5078125,130294,105095.6171875,67104.65625,102663,6221.02001953125,NA,7132.65966796875,NA,5202.8798828125,NA,3602.53979492188,NA,5743.03955078125,NA,3475.42993164062,NA,NA,NA,NA,NA
"26-SEP-2019",2019-09-26 08:18:54,"2019-09-26","8H 18M 54S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131841.4453125,65981.1015625,131393,105599.0078125,67204.890625,103099,6274.97998046875,NA,7188.03955078125,NA,5293.0498046875,NA,3734.59985351562,NA,5741.72998046875,NA,3567.1298828125,NA,NA,NA,NA,NA
"25-SEP-2019",2019-09-25 08:05:47,"2019-09-25","8H 5M 47S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131328.4453125,65803.73828125,131367.5,105168.03515625,66881.6328125,103088.5,6252.259765625,NA,7169.57958984375,NA,5280.97998046875,NA,3748.7998046875,NA,5731.24951171875,NA,3611.669921875,NA,NA,NA,NA,NA
"24-SEP-2019",2019-09-24 08:20:41,"2019-09-24","8H 20M 41S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129165.296875,65502.69921875,129467,101175,66648.078125,99550,6071.919921875,NA,6946.6396484375,NA,5102.06005859375,NA,3619.57983398438,NA,5617.27978515625,NA,3574.98974609375,NA,NA,NA,NA,NA
"23-SEP-2019",2019-09-23 15:43:41,"2019-09-23","15H 43M 41S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129174.296875,65247.609375,129825,97801.7890625,66052.8125,97102,5908.61962890625,NA,6730.7998046875,NA,5008.33984375,NA,3497.4599609375,NA,5344.7998046875,NA,3462.32983398438,NA,NA,NA,NA,NA
"23-SEP-2019",2019-09-23 08:04:10,"2019-09-23","8H 4M 10S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,128501.09765625,65772.5078125,128251,103108.328125,66916.34765625,101010,6091.7998046875,NA,6965.099609375,NA,5327.83984375,NA,4036.34985351562,NA,5972.28955078125,NA,3905.10986328125,NA,NA,NA,NA,NA
"20-SEP-2019",2019-09-20 12:50:38,"2019-09-20","12H 50M 38S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,130081.94921875,65213.025390625,130764,97292.0078125,66047.05859375,96667,5962.57958984375,NA,6753.52001953125,NA,5214.23974609375,NA,4059.77978515625,NA,5763.3447265625,NA,3949.64990234375,NA,NA,NA,NA,NA
"20-SEP-2019",2019-09-20 12:13:02,"2019-09-20","12H 13M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,430,NA,460,NA,440,NA,520,NA,440,NA,420,NA,129774.14453125,65189.806640625,130473,97367.265625,65979.375,96885,9982.599609375,NA,9266.919921875,NA,8955.2294921875,NA,8593.83984375,NA,9804.0400390625,NA,8331.599609375,NA,NA,NA,NA,NA
"20-SEP-2019",2019-09-20 12:03:50,"2019-09-20","12H 3M 50S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,130851.8984375,65410.1171875,131140,98038.21875,66402.03125,96846,5999.5,NA,6794.69970703125,NA,5272.4599609375,NA,4126.52001953125,NA,5860.93994140625,NA,4040.03979492188,NA,NA,NA,NA,NA
"20-SEP-2019",2019-09-20 10:12:20,"2019-09-20","10H 12M 20S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,115270.6171875,65692.4296875,115118,89834.40625,66561.0703125,88437,5368.3203125,NA,6105.60009765625,NA,4723.2001953125,NA,3742.56005859375,NA,5508.3603515625,NA,3777.84008789062,NA,NA,NA,NA,NA
"19-SEP-2019",2019-09-19 07:57:05,"2019-09-19","7H 57M 5S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,119203.1796875,66158.86328125,118092,93656.1640625,67331.8828125,91212.5,5683.68017578125,NA,6474.240234375,NA,4907.52001953125,NA,3679.92016601562,NA,5672.0400390625,NA,3651.1201171875,NA,NA,NA,NA,NA
"18-SEP-2019",2019-09-18 08:46:09,"2019-09-18","8H 46M 9S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,114989.87890625,65908.48828125,114349,89989.203125,66962.34765625,88196,5428.80029296875,NA,6193.4404296875,NA,4703.76000976562,NA,3588.48022460938,NA,5586.240234375,NA,3666.96020507812,NA,NA,NA,NA,NA
