"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","B530-A_Gain","B530-H_Gain","B585-A_Gain","B585-H_Gain","B695-A_Gain","B695-H_Gain","B780-A_Gain","B780-H_Gain","R670-A_Gain","R670-H_Gain","R780-A_Gain","R780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B530-A","B530-H","B585-A","B585-H","B695-A","B695-H","B780-A","B780-H","R670-A","R670-H","R780-A","R780-H","Blue_LaserDelay","Red_LaserDelay","Blue_AreaScalingFactor","Red_AreaScalingFactor"
"22-SEP-2020",2020-09-22 08:24:53,"2020-09-22","8H 24M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,110732.4609375,65657.40234375,110493,95458.17578125,66264.73828125,94533,10039.3603515625,NA,9935.240234375,NA,11862.830078125,NA,14039.759765625,NA,11505.919921875,NA,14920.9599609375,NA,NA,NA,NA,NA
"21-SEP-2020",2020-09-21 08:31:47,"2020-09-21","8H 31M 47S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,108882.6015625,65866.8125,108166,93073.6875,66150.8671875,92397,9894.1396484375,NA,9824.2705078125,NA,11669.66015625,NA,13671.23046875,NA,11610.8798828125,NA,15034.8798828125,NA,NA,NA,NA,NA
"18-SEP-2020",2020-09-18 08:30:04,"2020-09-18","8H 30M 4S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,100683.03125,65719.6640625,100509,84034.4296875,66195.6171875,83322,9059.8095703125,NA,9005.009765625,NA,10690.1103515625,NA,12451.9296875,NA,11102.7197265625,NA,14348.7998046875,NA,NA,NA,NA,NA
"17-SEP-2020",2020-09-17 08:28:39,"2020-09-17","8H 28M 39S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,103136.7578125,65819.0234375,102775,86230.5390625,66394.90625,85236,9272.16015625,NA,9224.2099609375,NA,10970.9599609375,NA,12841.009765625,NA,11034.8798828125,NA,14384.6396484375,NA,NA,NA,NA,NA
"16-SEP-2020",2020-09-16 09:02:52,"2020-09-16","9H 2M 52S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,108436.26171875,66053.24609375,107583,91886.5859375,66624.203125,90499,9877.7001953125,NA,9762.6201171875,NA,11021.650390625,NA,11514.849609375,NA,11220.4794921875,NA,12535.0400390625,NA,NA,NA,NA,NA
"15-SEP-2020",2020-09-15 09:50:29,"2020-09-15","9H 50M 29S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,105578.03125,65312.34765625,106049,90443.2890625,65459.77734375,90659,9399.5703125,NA,9316,NA,11143.580078125,NA,13345.169921875,NA,11502.080078125,NA,15444.4794921875,NA,NA,NA,NA,NA
"14-SEP-2020",2020-09-14 08:40:56,"2020-09-14","8H 40M 56S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,97789.640625,65611.84765625,97854,80936.859375,65862.05859375,80628,8778.9599609375,NA,8724.16015625,NA,10557.2197265625,NA,12780.73046875,NA,11146.240234375,NA,15326.7197265625,NA,NA,NA,NA,NA
"11-SEP-2020",2020-09-11 08:46:09,"2020-09-11","8H 46M 9S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,95553.9609375,65657.00390625,95473,80695.0546875,66104.25390625,80067.5,8567.29541015625,NA,8513.1796875,NA,10217.4599609375,NA,12514.9501953125,NA,10923.51953125,NA,15330.5595703125,NA,NA,NA,NA,NA
"10-SEP-2020",2020-09-10 08:50:25,"2020-09-10","8H 50M 25S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,91625.0546875,65640.74609375,91497.5,75436.9921875,66150.94921875,74794.5,8314.5302734375,NA,8251.509765625,NA,9433.13525390625,NA,10039.3603515625,NA,10662.3994140625,NA,12090.8798828125,NA,NA,NA,NA,NA
"09-SEP-2020",2020-09-09 13:00:28,"2020-09-09","13H 0M 28S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,97363.328125,65431.35546875,97758,83230.2421875,65557.3828125,83267,8962.5400390625,NA,8914.58984375,NA,10088.6796875,NA,10688.740234375,NA,10886.3994140625,NA,12492.7998046875,NA,NA,NA,NA,NA
"09-SEP-2020",2020-09-09 12:49:14,"2020-09-09","12H 49M 14S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,100325.24609375,66297.3125,99214,86310,67236.609375,84187,9335.2001953125,NA,9312.7998046875,NA,10495.7998046875,NA,11190.2001953125,NA,11052.599609375,NA,12733.5,NA,NA,NA,NA,NA
"28-AUG-2020",2020-08-28 08:34:44,"2020-08-28","8H 34M 44S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,103944.14453125,66412.78515625,102636.5,86172.796875,67507.765625,83705.5,9497.599609375,NA,9433.2001953125,NA,10674.2998046875,NA,11916.7998046875,NA,10947.9497070312,NA,13451.7495117188,NA,NA,NA,NA,NA
"27-AUG-2020",2020-08-27 08:36:46,"2020-08-27","8H 36M 46S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,104687.09765625,66540.359375,103460.5,88291.69921875,67576.27734375,85652.5,9647.3994140625,NA,9647.3994140625,NA,10655.3994140625,NA,12077.7998046875,NA,10416.8994140625,NA,13241.1499023438,NA,NA,NA,NA,NA
"26-AUG-2020",2020-08-26 08:37:28,"2020-08-26","8H 37M 28S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,103917.59375,66530.1015625,102782,91436.796875,67564.3515625,88880,9640.3994140625,NA,9646,NA,10621.7998046875,NA,12145,NA,10600.19921875,NA,13418.599609375,NA,NA,NA,NA,NA
"25-AUG-2020",2020-08-25 08:27:40,"2020-08-25","8H 27M 40S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,105039,66258.078125,104178,89103,66641.75,87731,9440.2001953125,NA,9371.599609375,NA,10236.7998046875,NA,11200,NA,10052.8994140625,NA,12051,NA,NA,NA,NA,NA
"24-AUG-2020",2020-08-24 08:34:48,"2020-08-24","8H 34M 48S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,99391.046875,66373.85546875,98185.5,83972,67352.36328125,81792.5,9156,NA,9172.099609375,NA,10236.099609375,NA,11646.599609375,NA,10449.3994140625,NA,13341.8994140625,NA,NA,NA,NA,NA
"21-AUG-2020",2020-08-21 08:58:41,"2020-08-21","8H 58M 41S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,102441.59375,66047.75,101791,86909.1953125,67288.1953125,84780,9636.2001953125,NA,9578.7998046875,NA,10094,NA,10061.7998046875,NA,10359.69921875,NA,10978.5,NA,NA,NA,NA,NA
"20-AUG-2020",2020-08-20 09:49:55,"2020-08-20","9H 49M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,104580.8984375,66532.515625,103158,88342.796875,67824.71875,85450,9702,NA,9632,NA,10311,NA,10445.3994140625,NA,10344.099609375,NA,11038.2998046875,NA,NA,NA,NA,NA
"19-AUG-2020",2020-08-19 08:34:50,"2020-08-19","8H 34M 50S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,104694.296875,66390.546875,103442.5,87354.3984375,67355.5625,85189,9730,NA,9623.599609375,NA,10684.7998046875,NA,12035.099609375,NA,10553.3994140625,NA,12998.6997070312,NA,NA,NA,NA,NA
"18-AUG-2020",2020-08-18 08:36:25,"2020-08-18","8H 36M 25S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,103159.796875,66335.375,102009,86354.796875,67536.28125,83854,9597,NA,9497.599609375,NA,10596.599609375,NA,11902.7998046875,NA,10472.7998046875,NA,12981.7998046875,NA,NA,NA,NA,NA
"17-AUG-2020",2020-08-17 08:56:06,"2020-08-17","8H 56M 6S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,102959.546875,66319.44921875,101820,85945.30078125,67303.40234375,83857.5,9591.3994140625,NA,9490.599609375,NA,10540.599609375,NA,11841.8999023438,NA,10480.599609375,NA,12981.7998046875,NA,NA,NA,NA,NA
"14-AUG-2020",2020-08-14 08:38:15,"2020-08-14","8H 38M 15S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,100442.6953125,66531.3203125,99183,85624,67546.6796875,83166,9336.599609375,NA,9326.7998046875,NA,10480.3994140625,NA,12185.599609375,NA,10375.2998046875,NA,13517.3994140625,NA,NA,NA,NA,NA
"13-AUG-2020",2020-08-13 09:02:17,"2020-08-13","9H 2M 17S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,101231.09375,66172.234375,100348,87021.1953125,67028.5703125,85228,9459.7998046875,NA,9440.2001953125,NA,10626,NA,12418,NA,10380.5,NA,13627.8994140625,NA,NA,NA,NA,NA
"12-AUG-2020",2020-08-12 08:54:00,"2020-08-12","8H 54M 0S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,101931.74609375,66135.265625,101072.5,85189.30078125,66902.015625,83598,9277.7998046875,NA,9261.69970703125,NA,10581.8999023438,NA,12637.099609375,NA,10549.5,NA,14098.4990234375,NA,NA,NA,NA,NA
"11-AUG-2020",2020-08-11 08:33:11,"2020-08-11","8H 33M 11S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,103832.99609375,66188.10546875,102871,85847.296875,67089.6640625,83933,9507.3994140625,NA,9506,NA,10887.099609375,NA,12949.2998046875,NA,10501.3994140625,NA,14094.599609375,NA,NA,NA,NA,NA
"10-AUG-2020",2020-08-10 08:33:48,"2020-08-10","8H 33M 48S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,98675.09375,66166.70703125,97776.5,82763.09765625,67356.546875,80625,9223.2001953125,NA,9184,NA,9566.2001953125,NA,9239.2998046875,NA,10010,NA,10230.349609375,NA,NA,NA,NA,NA
"07-AUG-2020",2020-08-07 08:43:17,"2020-08-07","8H 43M 17S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,101028.59375,66091.859375,100168,84561.3984375,67308.7421875,82348,9445.7998046875,NA,9345,NA,10341.7998046875,NA,11622.7998046875,NA,10439,NA,12857,NA,NA,NA,NA,NA
"06-AUG-2020",2020-08-06 08:57:55,"2020-08-06","8H 57M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,105907.5,65781.50390625,105540.5,88391.1015625,66519.5625,87127.5,9837.7998046875,NA,9560.599609375,NA,10535,NA,12009.2001953125,NA,10221.2495117188,NA,12873.2495117188,NA,NA,NA,NA,NA
"05-AUG-2020",2020-08-05 08:48:26,"2020-08-05","8H 48M 26S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,102161.6953125,66117.046875,101386,86532.6015625,67292.234375,84286,9689.3994140625,NA,9651.599609375,NA,10781.3994140625,NA,12538.3994140625,NA,10567.69921875,NA,13695.4990234375,NA,NA,NA,NA,NA
"03-AUG-2020",2020-08-03 09:13:12,"2020-08-03","9H 13M 12S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,98681.3984375,65801.4609375,98532,86693.6015625,67246.0390625,84563,9612.3994140625,NA,9576,NA,10612,NA,12331.2001953125,NA,10528.69921875,NA,13720.19921875,NA,NA,NA,NA,NA
"31-JUL-2020",2020-07-31 06:38:23,"2020-07-31","6H 38M 23S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,106708.94921875,66061.3984375,105850,89532.80078125,66935.93359375,87853.5,9891,NA,9794.3994140625,NA,10690.3994140625,NA,11983.2998046875,NA,10401.9497070312,NA,12835.5493164062,NA,NA,NA,NA,NA
"30-JUL-2020",2020-07-30 18:21:50,"2020-07-30","18H 21M 50S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,108313.1953125,65430.546875,108544,86265.8984375,65816.55078125,85944.5,9858.7998046875,NA,9636.89990234375,NA,10549,NA,11899.2998046875,NA,10333.69921875,NA,12979.19921875,NA,NA,NA,NA,NA
"30-JUL-2020",2020-07-30 08:56:53,"2020-07-30","8H 56M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,105260.3984375,66459.1171875,103999,89737.0078125,66927.4375,88057,9809.2294921875,NA,9699.419921875,NA,10274.8798828125,NA,10461.1396484375,NA,10189.7099609375,NA,11063.0400390625,NA,NA,NA,NA,NA
"29-JUL-2020",2020-07-29 08:39:59,"2020-07-29","8H 39M 59S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,106843.046875,66263.09765625,105886.5,89535.4609375,66572.87890625,88192,9937.1103515625,NA,9836.3349609375,NA,10413.8798828125,NA,10863.544921875,NA,10301.939453125,NA,11483.580078125,NA,NA,NA,NA,NA
"28-JUL-2020",2020-07-28 08:42:58,"2020-07-28","8H 42M 58S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,103781.6953125,66117.7265625,103028,87435.171875,66333.0234375,86433,9585.439453125,NA,9513.16015625,NA,10509.7900390625,NA,11906.740234375,NA,10517.3701171875,NA,13050.9296875,NA,NA,NA,NA,NA
"27-JUL-2020",2020-07-27 08:37:15,"2020-07-27","8H 37M 15S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,103891.49609375,66326.91796875,102874.5,90454.9453125,66564.0234375,89123.5,9673.009765625,NA,9614.6298828125,NA,10593.189453125,NA,12000.5649414062,NA,10455.44921875,NA,13048.349609375,NA,NA,NA,NA,NA
"24-JUL-2020",2020-07-24 08:39:26,"2020-07-24","8H 39M 26S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,103310.99609375,66268.98046875,102340,86010.41796875,66597.1328125,84699,9575.7099609375,NA,9500.6494140625,NA,9830.77490234375,NA,9595.86474609375,NA,10085.2197265625,NA,10277.4296875,NA,NA,NA,NA,NA
"23-JUL-2020",2020-07-23 10:14:40,"2020-07-23","10H 14M 40S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,105116.3984375,65938.40625,104684,85906.171875,65794.890625,85597,9638.259765625,NA,9577.099609375,NA,9843.9794921875,NA,9624.3603515625,NA,10046.51953125,NA,10287.75,NA,NA,NA,NA,NA
"22-JUL-2020",2020-07-22 08:46:03,"2020-07-22","8H 46M 3S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,103292.99609375,65991.94140625,102791,85616.3515625,66005.265625,85109.5,9475.6298828125,NA,9463.1201171875,NA,10638.3647460938,NA,12701.125,NA,10494.1494140625,NA,13961.669921875,NA,NA,NA,NA,NA
"21-JUL-2020",2020-07-21 09:23:22,"2020-07-21","9H 23M 22S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,105496.1953125,66136.8515625,104773,88479.0625,66175.3125,87769,9591,NA,9553.4697265625,NA,10666.8603515625,NA,12788,NA,10526.3994140625,NA,14174.51953125,NA,0,29.12,1.39,1.29
"17-JUL-2020",2020-07-17 08:55:44,"2020-07-17","8H 55M 44S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,109818.44921875,65738.44921875,109544.5,93045.2109375,65770.5390625,92987,9907.919921875,NA,9771.7001953125,NA,10628.634765625,NA,12122.189453125,NA,10165.19921875,NA,12959.9848632812,NA,NA,NA,NA,NA
"16-JUL-2020",2020-07-16 08:21:13,"2020-07-16","8H 21M 13S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,104449.49609375,66104.73046875,103753.5,89003.78515625,66312.3828125,88136.5,9632.7001953125,NA,9556.25,NA,10685.625,NA,12687.919921875,NA,10541.2348632812,NA,14110.01953125,NA,NA,NA,NA,NA
"15-JUL-2020",2020-07-15 08:59:03,"2020-07-15","8H 59M 3S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,102773.69921875,65828.15625,102284.5,89490.98046875,65976.20703125,88982,9446.439453125,NA,9408.91015625,NA,10390.25,NA,12174.3149414062,NA,10321.2900390625,NA,13619.8193359375,NA,NA,NA,NA,NA
"14-JUL-2020",2020-07-14 13:28:44,"2020-07-14","13H 28M 44S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,109733.3984375,65765.6875,109309,90899.046875,65811.5390625,90783,9960.740234375,NA,9745.2900390625,NA,10779.4501953125,NA,12629.5400390625,NA,10335.4794921875,NA,13932,NA,NA,NA,NA,NA
"14-JUL-2020",2020-07-14 13:20:35,"2020-07-14","13H 20M 35S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,109622.6953125,65714.9140625,109348,92221.046875,66669.40625,90878,10122.3896484375,NA,9881.279296875,NA,10768.169921875,NA,12107.669921875,NA,10273.5595703125,NA,13118.009765625,NA,NA,NA,NA,NA
"14-JUL-2020",2020-07-14 11:16:43,"2020-07-14","11H 16M 43S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,109694.6953125,65748.3046875,109349,96544.109375,66663.5078125,95056,10153.41015625,NA,9909.4794921875,NA,11136.1796875,NA,13389.359375,NA,10486.41015625,NA,14410.58984375,NA,NA,NA,NA,NA
"13-JUL-2020",2020-07-13 09:06:19,"2020-07-13","9H 6M 19S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,106477.1953125,66330.890625,105393,93729.75,67573.796875,91056,10026.509765625,NA,9960.240234375,NA,11167.2001953125,NA,13385.1298828125,NA,10641.2099609375,NA,14436.3896484375,NA,NA,NA,NA,NA
"10-JUL-2020",2020-07-10 09:49:22,"2020-07-10","9H 49M 22S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,103940.546875,65021.205078125,105012.5,93133.31640625,66959.31640625,91386.5,9878.4599609375,NA,9760.01953125,NA,10843.6044921875,NA,12463.6943359375,NA,10598.6396484375,NA,13505.009765625,NA,NA,NA,NA,NA
"10-JUL-2020",2020-07-10 09:47:51,"2020-07-10","9H 47M 51S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,107443.796875,66950.9453125,105455,95744.640625,68167.921875,92045,10142.1298828125,NA,10008.1796875,NA,11151.689453125,NA,12871.8896484375,NA,10652.8193359375,NA,13613.369140625,NA,NA,NA,NA,NA
"09-JUL-2020",2020-07-09 08:31:18,"2020-07-09","8H 31M 18S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,104457.14453125,64594.64453125,106036.5,92916.8828125,66264.98828125,92073,9883.39453125,NA,9776.939453125,NA,10763.234375,NA,12305.0693359375,NA,10465.76953125,NA,13415.3549804688,NA,NA,NA,NA,NA
"09-JUL-2020",2020-07-09 08:29:42,"2020-07-09","8H 29M 42S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,106950.1484375,66209.28125,106092,94328.99609375,67282.11328125,92034,10051.8896484375,NA,9929.2197265625,NA,10964.16015625,NA,12532.7846679688,NA,10552.19921875,NA,13525.6494140625,NA,NA,NA,NA,NA
"07-JUL-2020",2020-07-07 08:30:30,"2020-07-07","8H 30M 30S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,105672.59375,66279.125,104679,91689.4765625,67544.90625,89145,9996.8994140625,NA,9933.4501953125,NA,11153.099609375,NA,12876.1201171875,NA,10700.5498046875,NA,13600.4697265625,NA,NA,NA,NA,NA
"06-JUL-2020",2020-07-06 08:37:38,"2020-07-06","8H 37M 38S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,104787,66295.515625,103714,90324.6015625,67443.4765625,87917,9837.5693359375,NA,9838.9794921875,NA,10820.33984375,NA,11753.759765625,NA,10570.259765625,NA,12461.3994140625,NA,NA,NA,NA,NA
"02-JUL-2020",2020-07-02 08:56:35,"2020-07-02","8H 56M 35S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,108165.59375,66162.10546875,107224,94306.4375,67434.80859375,91748.5,10153.41015625,NA,10136.490234375,NA,11116.439453125,NA,12257.8349609375,NA,10708.9350585938,NA,12750.359375,NA,NA,NA,NA,NA
"01-JUL-2020",2020-07-01 08:24:05,"2020-07-01","8H 24M 5S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,108637.1953125,66211.625,107471,97099.6484375,67321.671875,94596,10198.529296875,NA,10194.2998046875,NA,11191.169921875,NA,12475.6796875,NA,10792.1396484375,NA,13158,NA,NA,NA,NA,NA
"26-JUN-2020",2020-06-26 08:20:35,"2020-06-26","8H 20M 35S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,111214.796875,66296.2421875,110022,101415.65625,67456.4296875,98595,10586.279296875,NA,10507.3193359375,NA,11186.939453125,NA,11127.7197265625,NA,10597.349609375,NA,10945.6494140625,NA,NA,NA,NA,NA
"25-JUN-2020",2020-06-25 08:49:32,"2020-06-25","8H 49M 32S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,113497.1953125,65945.7578125,112577.5,103317.04296875,67374.484375,100676.5,10835.14453125,NA,10721.6396484375,NA,11421,NA,11504.189453125,NA,10609.6049804688,NA,11141.7294921875,NA,NA,NA,NA,NA
"24-JUN-2020",2020-06-24 08:01:39,"2020-06-24","8H 1M 39S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,112933.796875,66043.1875,112047,100126.9140625,67194.640625,97746,10706.1298828125,NA,10593.330078125,NA,11440.7392578125,NA,11735.4296875,NA,10696.6796875,NA,11550.6591796875,NA,0,29.06,1.41,1.29
"23-JUN-2020",2020-06-23 09:13:01,"2020-06-23","9H 13M 1S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,109301.84765625,65660.0390625,109236,96754.19921875,66341.9453125,95685,10183.01953125,NA,10102.6494140625,NA,10921.859375,NA,11890.529296875,NA,10628.3095703125,NA,12466.5595703125,NA,NA,NA,NA,NA
"22-JUN-2020",2020-06-22 08:49:47,"2020-06-22","8H 49M 47S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,108724.5,65794.1640625,108440,96592.046875,66544.6015625,95170,10133.669921875,NA,10091.3701171875,NA,10926.08984375,NA,11969.4892578125,NA,10754.7294921875,NA,12786.4794921875,NA,NA,NA,NA,NA
"19-JUN-2020",2020-06-19 08:57:00,"2020-06-19","8H 57M 0S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,111218.3984375,65788.7734375,110918,100379.3046875,66348.7578125,99227,10329.66015625,NA,10246.4697265625,NA,10833.029296875,NA,11272.9501953125,NA,10716.029296875,NA,11806.080078125,NA,NA,NA,NA,NA
"18-JUN-2020",2020-06-18 08:03:14,"2020-06-18","8H 3M 14S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,114767.99609375,65784.4765625,114317,101005.34765625,66530.52734375,99742,10756.8896484375,NA,10653.9599609375,NA,11536.6201171875,NA,12977.6396484375,NA,10918.5595703125,NA,13471.4697265625,NA,NA,NA,NA,NA
"17-JUN-2020",2020-06-17 08:34:14,"2020-06-17","8H 34M 14S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,114788.6953125,66016.046875,113904,102193.9765625,66619.4453125,100850,10708.9501953125,NA,10637.0400390625,NA,11735.4296875,NA,13596.6298828125,NA,11100.44921875,NA,14232.5693359375,NA,NA,NA,NA,NA
"16-JUN-2020",2020-06-16 10:06:51,"2020-06-16","10H 6M 51S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,118348.1953125,65745.3203125,117784,105259.3203125,66593.75,103760,11119.259765625,NA,11045.939453125,NA,12107.669921875,NA,14118.330078125,NA,11159.7900390625,NA,14436.3896484375,NA,NA,NA,NA,NA
"15-JUN-2020",2020-06-15 08:44:10,"2020-06-15","8H 44M 10S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,117058.49609375,65754.60546875,116408.5,105109.859375,66381.56640625,103969,10992.359375,NA,10957.109375,NA,12109.080078125,NA,14321.3701171875,NA,11161.080078125,NA,14721.4794921875,NA,NA,NA,NA,NA
