"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","B530-A_Gain","B530-H_Gain","B585-A_Gain","B585-H_Gain","B695-A_Gain","B695-H_Gain","B780-A_Gain","B780-H_Gain","R670-A_Gain","R670-H_Gain","R780-A_Gain","R780-H_Gain","FSC-A-% rCV","FSC-H-% rCV","FSC-W-% rCV","SSC-A-% rCV","SSC-H-% rCV","SSC-W-% rCV","B530-A-% rCV","B530-H-% rCV","B585-A-% rCV","B585-H-% rCV","B695-A-% rCV","B695-H-% rCV","B780-A-% rCV","B780-H-% rCV","R670-A-% rCV","R670-H-% rCV","R780-A-% rCV","R780-H-% rCV","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B530-A","B530-H","B585-A","B585-H","B695-A","B695-H","B780-A","B780-H","R670-A","R670-H","R780-A","R780-H","Blue_LaserDelay","Red_LaserDelay","Blue_AreaScalingFactor","Red_AreaScalingFactor"
"12-APR-2023",2023-04-12 09:38:02,"2023-04-12","9H 38M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.91,0.31,6.77,7.82,0.65,7.71,7.23,NA,7.04,NA,8.99,NA,15,NA,4.35,NA,8.65,NA,107112.3828125,66068.328125,106262.5,105606.00390625,65894.6796875,105103,11224.80078125,NA,10248.48046875,NA,12183.8403320312,NA,11632.3203125,NA,13347.58984375,NA,13105.89453125,NA,NA,NA,NA,NA
"07-APR-2023",2023-04-07 10:05:59,"2023-04-07","10H 5M 59S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.55,0.28,2.54,5.17,0.67,5.37,4.17,NA,3.35,NA,5.61,NA,10.42,NA,3.61,NA,5.24,NA,112670.5625,66032.3046875,111891,106305.125,65798.3359375,106041,11728.80078125,NA,10628.640625,NA,12787.2001953125,NA,13292.640625,NA,13656.7490234375,NA,14751.9091796875,NA,NA,NA,NA,NA
"06-APR-2023",2023-04-06 11:22:26,"2023-04-06","11H 22M 26S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,1.69,0.27,1.65,4.79,0.55,4.76,3.41,NA,2.72,NA,5.13,NA,8.33,NA,3.6,NA,4.77,NA,108766.5390625,66102.1171875,107903,103124.1640625,65958.73046875,102558,11101.6801757812,NA,10061.2802734375,NA,12299.7602539062,NA,12746.880859375,NA,13258.509765625,NA,14425.7197265625,NA,NA,NA,NA,NA
"31-MAR-2023",2023-03-31 11:04:33,"2023-03-31","11H 4M 33S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,7.38,0.25,7.31,7.98,0.59,8.05,7.38,NA,7.19,NA,8.75,NA,14.33,NA,4.52,NA,7.36,NA,105266.86328125,65937.0234375,104576.5,98177.76171875,65540.3828125,98264,11113.9208984375,NA,9838.080078125,NA,10000.80078125,NA,6585.1201171875,NA,12065.099609375,NA,6601.08984375,NA,NA,NA,NA,NA
"30-MAR-2023",2023-03-30 09:39:21,"2023-03-30","9H 39M 21S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,5.88,0.25,5.84,7.05,0.59,7.07,6.47,NA,6.24,NA,7.95,NA,14.98,NA,4.11,NA,7.78,NA,110169.078125,65944.6015625,109469,106781.765625,65585.53125,106844,11711.5205078125,NA,10496.16015625,NA,10586.880859375,NA,6998.400390625,NA,12623.1591796875,NA,6889.28955078125,NA,NA,NA,NA,NA
"29-MAR-2023",2023-03-29 13:27:20,"2023-03-29","13H 27M 20S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,7.61,0.3,7.58,8.65,0.64,8.66,8.06,NA,7.77,NA,9.31,NA,15.91,NA,4.67,NA,8.12,NA,104366.1796875,65967.2109375,103608.5,98115.84375,65598.63671875,98188.5,10931.0400390625,NA,9763.2001953125,NA,9812.16015625,NA,6495.12036132812,NA,12151.5595703125,NA,6731.43481445312,NA,NA,NA,NA,NA
"21-MAR-2023",2023-03-21 09:47:56,"2023-03-21","9H 47M 56S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,5.7,0.25,5.61,7,0.57,6.86,6.32,NA,5.99,NA,7.87,NA,12.2,NA,3.96,NA,5.95,NA,106528.640625,65903.59375,105893,104284.8046875,65600.8671875,104196,11020.3203125,NA,10009.4404296875,NA,12312.0009765625,NA,13265.2802734375,NA,13882.0693359375,NA,16089.4189453125,NA,NA,NA,NA,NA
"16-MAR-2023",2023-03-16 10:12:16,"2023-03-16","10H 12M 16S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.24,0.31,6.02,7.68,0.7,7.39,6.94,NA,6.51,NA,8.75,NA,14.46,NA,4,NA,7.99,NA,109762.90234375,65997.4296875,109002,106746.484375,65862.59375,106140,11526.48046875,NA,10422.720703125,NA,10722.240234375,NA,7443.3603515625,NA,12803.2846679688,NA,7588.82958984375,NA,NA,NA,NA,NA
"06-MAR-2023",2023-03-06 10:16:50,"2023-03-06","10H 16M 50S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,4.81,0.3,4.6,6.55,0.63,6.44,5.59,NA,5.12,NA,6.85,NA,11.36,NA,3.86,NA,5.34,NA,110965.33984375,65935.28125,110282.5,102635.28515625,65716.4609375,102385,11427.8408203125,NA,10467.3603515625,NA,13121.2802734375,NA,14402.880859375,NA,13825.7392578125,NA,15849.689453125,NA,NA,NA,NA,NA
"03-MAR-2023",2023-03-03 12:03:59,"2023-03-03","12H 3M 59S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.24,0.36,6.01,7.45,0.65,7.24,6.32,NA,6,NA,7.72,NA,14.04,NA,4.18,NA,7.83,NA,108011.68359375,65932.859375,107417,98797.68359375,65754.65234375,98530.5,11255.0400390625,NA,10131.1206054688,NA,10212.48046875,NA,6644.16015625,NA,12270.1142578125,NA,6297.82470703125,NA,NA,NA,NA,NA
"24-FEB-2023",2023-02-24 10:32:32,"2023-02-24","10H 32M 32S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,4.2,0.27,4.13,6.18,0.65,6.1,4.95,NA,4.59,NA,6.83,NA,11.82,NA,3.7,NA,6.23,NA,110688.8828125,66058.07421875,109830,104279.04296875,65844.9609375,103885,11436.48046875,NA,10412.640625,NA,12342.240234375,NA,11888.640625,NA,13475.9697265625,NA,13021.3994140625,NA,NA,NA,NA,NA
"23-FEB-2023",2023-02-23 11:57:59,"2023-02-23","11H 57M 59S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.81,0.25,2.76,5.33,0.57,5.32,3.99,NA,3.46,NA,5.9,NA,8.83,NA,3.68,NA,5.37,NA,107543.86328125,65974.33203125,106825,99738.00390625,65657.53515625,99662,11017.4404296875,NA,10013.7607421875,NA,12083.0400390625,NA,11902.3203125,NA,13196.939453125,NA,12989.958984375,NA,NA,NA,NA,NA
"20-FEB-2023",2023-02-20 12:47:02,"2023-02-20","12H 47M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,4.63,0.32,4.52,6.52,0.56,6.41,5.62,NA,5.13,NA,7.1,NA,11.81,NA,3.96,NA,6.07,NA,109975.8828125,66006.984375,109259,100897.921875,65888.1171875,100399,11291.0400390625,NA,10231.2001953125,NA,12238.560546875,NA,12107.5205078125,NA,13038.4296875,NA,12997.8193359375,NA,NA,NA,NA,NA
"17-FEB-2023",2023-02-17 10:48:31,"2023-02-17","10H 48M 31S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,3.32,0.3,3.42,5.21,0.64,5.25,4.7,NA,3.89,NA,6.17,NA,13.35,NA,4.25,NA,8.37,NA,112060.140625,66245.21875,111037,102594.24609375,66362.30859375,101592,11530.80078125,NA,10404.0004882812,NA,10436.400390625,NA,6420.240234375,NA,12059.859375,NA,5577.32470703125,NA,NA,NA,NA,NA
"15-FEB-2023",2023-02-15 10:10:03,"2023-02-15","10H 10M 3S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,9.17,0.29,9.01,9.27,0.61,9.07,9.5,NA,9.16,NA,10.87,NA,17.44,NA,4.71,NA,9.54,NA,105101.26171875,66033.2109375,104266.5,101477.52734375,65854.83203125,100989,10980.7202148438,NA,10072.0805664062,NA,11658.240234375,NA,10442.880859375,NA,13001.7490234375,NA,11753.3193359375,NA,NA,NA,NA,NA
"14-FEB-2023",2023-02-14 12:45:20,"2023-02-14","12H 45M 20S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,8.97,0.28,8.85,9.19,0.61,9.14,9.21,NA,8.75,NA,10.93,NA,16.61,NA,4.64,NA,8.7,NA,102930.5234375,65993.75,102171,101017.4453125,65780.96875,100669,10779.8408203125,NA,9878.400390625,NA,12268.80078125,NA,12546.720703125,NA,13563.7392578125,NA,14738.8095703125,NA,NA,NA,NA,NA
"09-FEB-2023",2023-02-09 10:41:55,"2023-02-09","10H 41M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,9.31,0.26,9.27,9.4,0.57,9.3,9.52,NA,9.03,NA,11.19,NA,17,NA,4.99,NA,9.14,NA,100346.2421875,65982.6796875,99595,97384.3203125,65746.2578125,97052,10454.400390625,NA,9547.2001953125,NA,11795.0400390625,NA,11839.6806640625,NA,13238.859375,NA,13998.6591796875,NA,NA,NA,NA,NA
"06-FEB-2023",2023-02-06 09:48:14,"2023-02-06","9H 48M 14S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,10.37,0.27,10.25,10.1,0.6,9.71,10.16,NA,10.16,NA,11.75,NA,17.63,NA,4.9,NA,9.67,NA,103993.125,66169.3515625,102903,101184.484375,66100.953125,100374,10969.9208984375,NA,10019.5205078125,NA,12408.48046875,NA,12592.80078125,NA,13634.4794921875,NA,14797.759765625,NA,NA,NA,NA,NA
"01-FEB-2023",2023-02-01 10:36:58,"2023-02-01","10H 36M 58S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.59,0.26,6.52,7.71,0.61,7.6,7.13,NA,6.67,NA,8.65,NA,14.31,NA,4.08,NA,7.58,NA,109529.6796875,66031.82421875,108645,106547.765625,65890.3203125,106099,11473.9208984375,NA,10423.4404296875,NA,12279.6005859375,NA,11388.2407226562,NA,13343.6591796875,NA,12476.439453125,NA,NA,NA,NA,NA
"31-JAN-2023",2023-01-31 11:26:43,"2023-01-31","11H 26M 43S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,6.16,0.27,6.02,7.24,0.58,7.28,6.44,NA,6.18,NA,8.03,NA,13.61,NA,4.22,NA,7.74,NA,111168.203125,66121.22265625,110261,107821.4453125,66007.12109375,107156.5,11643.8408203125,NA,10582.560546875,NA,12466.0805664062,NA,11614.3203125,NA,13417.01953125,NA,12675.5595703125,NA,NA,NA,NA,NA
"30-JAN-2023",2023-01-30 12:47:43,"2023-01-30","12H 47M 43S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,4.17,0.28,4.06,6.03,0.61,6.09,4.97,NA,4.6,NA,6.53,NA,11.09,NA,3.64,NA,5.44,NA,113150.8046875,66160.3828125,112019,108123.84375,66138.671875,107290,11727.3603515625,NA,10719.3603515625,NA,13363.2001953125,NA,13972.3203125,NA,13867.6591796875,NA,15236.609375,NA,NA,NA,NA,NA
"27-JAN-2023",2023-01-27 10:55:15,"2023-01-27","10H 55M 15S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,4.16,0.26,4.07,5.78,0.58,5.68,5.05,NA,4.63,NA,6.66,NA,13.41,NA,3.97,NA,8.14,NA,114082.30078125,66073.90234375,113137,107103.60546875,65950.0625,106553.5,11898.0004882812,NA,10720.0805664062,NA,10931.0400390625,NA,6966.72021484375,NA,12313.3442382812,NA,6121.6298828125,NA,NA,NA,NA,NA
"25-JAN-2023",2023-01-25 12:14:46,"2023-01-25","12H 14M 46S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,4.22,0.26,4.14,6,0.64,5.9,5.05,NA,4.62,NA,6.61,NA,12.16,NA,4.11,NA,7.53,NA,111974.58203125,66082.34375,111008.5,105263.28515625,65955.42578125,104629.5,11628,NA,10533.6005859375,NA,10787.0400390625,NA,7187.76049804688,NA,12279.939453125,NA,6548.68994140625,NA,NA,NA,NA,NA
"23-JAN-2023",2023-01-23 15:06:38,"2023-01-23","15H 6M 38S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,4.98,0.26,4.87,6.75,0.61,6.62,5.84,NA,5.25,NA,7.05,NA,11.47,NA,4.08,NA,5.46,NA,110221.98046875,66065.8359375,109306,101531.5234375,65881.5,101084.5,11227.6806640625,NA,10281.6005859375,NA,12710.1606445312,NA,13793.7607421875,NA,13326.6298828125,NA,15211.7197265625,NA,0,28.56,1.44,1.31
"20-JAN-2023",2023-01-20 10:14:35,"2023-01-20","10H 14M 35S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,4.31,0.27,4.23,5.98,0.64,5.93,5.17,NA,4.7,NA,6.78,NA,12.01,NA,3.79,NA,5.78,NA,111565.640625,66102.29296875,110597,105215.765625,66018.7734375,104488,11540.16015625,NA,10527.8408203125,NA,12772.80078125,NA,12717.3603515625,NA,13648.8896484375,NA,13846.69921875,NA,NA,NA,NA,NA
"19-JAN-2023",2023-01-19 13:11:28,"2023-01-19","13H 11M 28S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,3.71,0.28,3.63,5.78,0.62,5.73,4.72,NA,4.16,NA,6.17,NA,10.84,NA,3.5,NA,5.54,NA,113744.6640625,66168.6328125,112715.5,107144.64453125,66160.73828125,106278.5,11859.8408203125,NA,10882.080078125,NA,13168.80078125,NA,13275.3603515625,NA,13757.619140625,NA,14265.8994140625,NA,NA,NA,NA,NA
"13-JAN-2023",2023-01-13 10:42:44,"2023-01-13","10H 42M 44S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.35,0.23,2.27,4.38,0.54,4.66,3.78,NA,3.2,NA,5.33,NA,8.08,NA,3.35,NA,4.69,NA,118033.69921875,66378.51171875,116564,106829.28515625,66549.453125,105458,12256.560546875,NA,11307.6005859375,NA,13705.9204101562,NA,13774.3208007812,NA,13998.6596679688,NA,14698.1997070312,NA,NA,NA,NA,NA
"12-JAN-2023",2023-01-12 10:47:13,"2023-01-12","10H 47M 13S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,3.55,0.26,3.48,5.39,0.59,5.5,4.52,NA,4.14,NA,6.4,NA,10.58,NA,3.77,NA,5.78,NA,113001.765625,66205.0078125,111841,105276.9609375,66210.0234375,104370,11723.0400390625,NA,10836,NA,13016.16015625,NA,12552.48046875,NA,13507.4091796875,NA,13130.1298828125,NA,NA,NA,NA,NA
"06-JAN-2023",2023-01-06 14:48:07,"2023-01-06","14H 48M 7S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,2.78,0.46,2.46,5.28,0.59,5.17,3.47,NA,2.86,NA,5.62,NA,10.75,NA,3.66,NA,6.89,NA,117010.203125,66018.4453125,116204,110247.84375,66547.96875,108617,12191.0400390625,NA,11204.640625,NA,11355.8408203125,NA,7368.48046875,NA,12687.349609375,NA,6567.02978515625,NA,NA,NA,NA,NA
